Tipe,No,Nama,Alamat,Kota,Provinsi,Latitude,Longitude,Harga,Kategori_old,Hidden Gem,Transportasi,Deskripsi,Jam Buka,Jam Tutup,Hari Operasional,Fasilitas,Fitur_CBF,Kategori_Harga,Fitur_CBF_clean_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gambar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rating_Destinasi,,Kategori,Fitur_CBF_clean
Kuliner,13,Homeground Restaurant,"Jl. Gn. Batu 3, Ciumbuleuit",Bandung,Jawa Barat,-6869605,107607424,95000,Western,Tidak,"Mobil, Motor","Restoran ini memeluk konsep integrasi dengan alam, dikelilingi oleh pepohonan rimbun yang menciptakan sirkulasi udara mikro yang sangat menyegarkan pikiran. Menu andalan mencakup pilihan masakan barat modern yang berfokus pada kualitas bahan organik. Keunikannya adalah kemampuannya menyediakan suaka hijau yang tenang di daerah resapan air.",11:00,22:00,Setiap Hari,"Area Hijau Terbuka, Parkir Luas, Mushola, Toilet","Western Barat Modern, Pilihan Sehat Restoran ini memeluk konsep integrasi dengan alam, dikelilingi oleh pepohonan rimbun yang menciptakan sirkulasi udara mikro yang sangat menyegarkan pikiran. Menu andalan mencakup pilihan masakan barat modern yang berfokus pada kualitas bahan organik. Keunikannya adalah kemampuannya menyediakan suaka hijau yang tenang di daerah resapan air. Bandung Tidak Area Hijau Terbuka, Parkir Luas, Mushola, Toilet",Sedang,western barat modern pilihan sehat restoran memeluk konsep integrasi alam dikelilingi pepohonan rimbun menciptakan sirkulasi udara mikro menyegarkan pikiran menu andalan mencakup pilihan masakan barat modern berfokus kualitas bahan organik keunikannya kemampuannya menyediakan suaka hijau tenang daerah resapan air bandung area hijau terbuka parkir luas mushola toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/DOFSy7oEl5a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner restoran memeluk konsep integrasi alam dikelilingi pepohonan rimbun menciptakan sirkulasi udara mikro menyegarkan pikiran menu andalan mencakup pilihan masakan barat modern berfokus kualitas bahan organik keunikannya kemampuannya menyediakan suaka hijau tenang daerah resapan air bandung area hijau terbuka parkir luas mushola toilet
Kuliner,14,Sola,Jl. Raya Golf Dago 78,Bandung,Jawa Barat,-6867196,107624665,140000,Fusion,Tidak,Mobil,"Mengambil posisi di kawasan perbukitan lapangan golf yang bergengsi, restoran berkonsep dining bar ini memancarkan aura kemewahan gaya hidup kaum urban elit. Menu andalan disajikan melalui teknik penataan hidangan (plating) yang artistik. Keunikannya adalah kombinasi antara kemewahan ruang dalam dengan pemandangan lapangan rumput yang tak berujung.",11:00,22:00,Setiap Hari,"Bar Premium, Area Terbuka, Toilet Mewah, Parkir","Fusion Asia dan Barat Eksklusif Mengambil posisi di kawasan perbukitan lapangan golf yang bergengsi, restoran berkonsep dining bar ini memancarkan aura kemewahan gaya hidup kaum urban elit. Menu andalan disajikan melalui teknik penataan hidangan (plating) yang artistik. Keunikannya adalah kombinasi antara kemewahan ruang dalam dengan pemandangan lapangan rumput yang tak berujung. Bandung Tidak Bar Premium, Area Terbuka, Toilet Mewah, Parkir",Sedang,fusion asia barat eksklusif mengambil posisi kawasan perbukitan lapangan golf bergengsi restoran berkonsep dining bar memancarkan aura kemewahan gaya hidup kaum urban elit menu andalan disajikan melalui teknik penataan hidangan plating artistik keunikannya kombinasi kemewahan ruang pemandangan lapangan rumput tak berujung bandung bar premium area terbuka toilet mewah parkir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse2.mm.bing.net/th/id/OIP.3ATOWH-wcR0nLF7TqonYoAHaJ3?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner mengambil posisi kawasan perbukitan lapangan golf bergengsi restoran berkonsep dining bar memancarkan aura kemewahan gaya hidup kaum urban elit menu andalan disajikan melalui teknik penataan hidangan plating artistik keunikannya kombinasi kemewahan ruang pemandangan lapangan rumput tak berujung bandung bar premium area terbuka toilet mewah parkir
Kuliner,15,Maison Wilhelmina,Jl. Lembong No. 1,Bandung,Jawa Barat,-6915874,107609395,70000,Western,Ya,"Motor, Jalan Kaki","Interior rumah lawas disulap menjadi ruang makan serba putih yang hangat dengan elemen kayu kulit. Terdapat balkon kecil yang berfungsi sebagai perpustakaan mini berisi literatur asli. Menu andalan adalah Spaghetti Bolognese, set hidangan Teriyaki, dan minuman Marcantile Balua. Keunikannya adalah perpaduan nuansa intelektual perpustakaan dengan estetika pop Harry Potter.",11:00,22:00,Setiap Hari,"Area Balkon Buku, Toilet Bersih, WiFi","Western Pastry, Pasta, Cocktail Interior rumah lawas disulap menjadi ruang makan serba putih yang hangat dengan elemen kayu kulit. Terdapat balkon kecil yang berfungsi sebagai perpustakaan mini berisi literatur asli. Menu andalan adalah Spaghetti Bolognese, set hidangan Teriyaki, dan minuman Marcantile Balua. Keunikannya adalah perpaduan nuansa intelektual perpustakaan dengan estetika pop Harry Potter. Bandung Ya Area Balkon Buku, Toilet Bersih, WiFi",Sedang,western pastry pasta cocktail interior rumah lawas disulap ruang makan serba putih hangat elemen kayu kulit terdapat balkon kecil berfungsi perpustakaan mini berisi literatur asli menu andalan spaghetti bolognese set hidangan teriyaki minuman marcantile balua keunikannya perpaduan nuansa intelektual perpustakaan estetika pop harry potter bandung area balkon buku toilet bersih wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.u1mOVRoBKaogwUwrNXgjKAHaLH?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner interior rumah lawas disulap ruang makan serba putih hangat elemen kayu kulit terdapat balkon kecil berfungsi perpustakaan mini berisi literatur asli menu andalan spaghetti bolognese set hidangan teriyaki minuman marcantile balua keunikannya perpaduan nuansa intelektual perpustakaan estetika pop harry potter bandung area balkon buku toilet bersih wifi
Kuliner,16,BY JO Resto,Ruko Paskal 23 Blok N,Bandung,Jawa Barat,-6915124,107593048,55000,Fusion,Tidak,"Mobil, Motor","Berada di dalam lanskap kawasan perbelanjaan paling padat, restoran ini mengadopsi desain futuristik yang mengoptimalkan efisiensi pergerakan pelanggan. Menu andalan berfokus pada variasi gorengan gurih gaya Asia dan lauk siap saji. Keunikannya adalah konsep pelayanan cepat di mana pelanggan secara mandiri memilih makanan langsung dari rak pamer.",11:00,22:00,Setiap Hari,"Akses Mal, AC, Ruang Duduk Bersih, Toilet Mal","Fusion Asia Ringan, Gorengan Berada di dalam lanskap kawasan perbelanjaan paling padat, restoran ini mengadopsi desain futuristik yang mengoptimalkan efisiensi pergerakan pelanggan. Menu andalan berfokus pada variasi gorengan gurih gaya Asia dan lauk siap saji. Keunikannya adalah konsep pelayanan cepat di mana pelanggan secara mandiri memilih makanan langsung dari rak pamer. Bandung Tidak Akses Mal, AC, Ruang Duduk Bersih, Toilet Mal",Sedang,fusion asia ringan gorengan berada lanskap kawasan perbelanjaan paling padat restoran mengadopsi desain futuristik mengoptimalkan efisiensi pergerakan pelanggan menu andalan berfokus variasi gorengan gurih gaya asia lauk siap saji keunikannya konsep pelayanan cepat mana pelanggan mandiri memilih makanan langsung rak pamer bandung akses mal ruang duduk bersih toilet mal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/DVNIw6mARlp/?img_index=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner berada lanskap kawasan perbelanjaan paling padat restoran mengadopsi desain futuristik mengoptimalkan efisiensi pergerakan pelanggan menu andalan berfokus variasi gorengan gurih gaya asia lauk siap saji keunikannya konsep pelayanan cepat mana pelanggan mandiri memilih makanan langsung rak pamer bandung akses mal ruang duduk bersih toilet mal
Kuliner,17,Meze Steakhouse,Jl. Naripan No. 36,Bandung,Jawa Barat,-6920267,107613540,210000,Western,Ya,"Mobil, Motor","Menempati area atap (rooftop) bangunan yang diselimuti alunan musik jazz, memberikan privasi absolut untuk acara makan malam romantis yang jauh dari tatapan publik. Menu andalan adalah daging sapi pilihan dengan kematangan medium rare yang sempurna dan hidangan pembuka khas timur. Keunikannya adalah lokasinya yang tak terduga dengan bumbu steak yang sangat berani.",11:00,22:00,Selasa - Minggu,"Rooftop Romantis, Musik Jazz, Toilet, Parkir","Western Steak Premium, Mezze Menempati area atap (rooftop) bangunan yang diselimuti alunan musik jazz, memberikan privasi absolut untuk acara makan malam romantis yang jauh dari tatapan publik. Menu andalan adalah daging sapi pilihan dengan kematangan medium rare yang sempurna dan hidangan pembuka khas timur. Keunikannya adalah lokasinya yang tak terduga dengan bumbu steak yang sangat berani. Bandung Ya Rooftop Romantis, Musik Jazz, Toilet, Parkir",Agak Mahal,western steak premium mezze menempati area atap rooftop bangunan diselimuti alunan musik jazz memberikan privasi absolut acara makan malam romantis jauh tatapan publik menu andalan daging sapi pilihan kematangan medium rare sempurna hidangan pembuka khas timur keunikannya lokasinya tak terduga bumbu steak berani bandung rooftop romantis musik jazz toilet parkir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.kP4lRetx0w8LIsjg1cc2IwHaNK?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner menempati area atap rooftop bangunan diselimuti alunan musik jazz memberikan privasi absolut acara makan malam romantis jauh tatapan publik menu andalan daging sapi pilihan kematangan medium rare sempurna hidangan pembuka khas timur keunikannya lokasinya tak terduga bumbu steak berani bandung rooftop romantis musik jazz toilet parkir
Kuliner,18,Artisan Tea by Pharrell,"Gg. Dalem Kaum, Pasar",Bandung,Jawa Barat,-6921141,107605945,150000,Asia,Ya,Jalan Kaki,"Tersembunyi di dalam labirin gang sempit pasar pakaian tradisional, menyajikan ruang mikroskopis yang hanya mampu menampung enam orang pada satu waktu. Menu andalan adalah pengalaman omakase, sebuah perjalanan degustasi enam jenis seduhan teh premium. Keunikannya adalah kerahasiaan ekstrem dan penolakan mutlak terhadap operasional pasar massal.",11:00,22:00,Rabu - Minggu,"Hanya 6 Kursi, Ruang Intim, AC Terpusat","Asia Omakase Teh Artisan Tersembunyi di dalam labirin gang sempit pasar pakaian tradisional, menyajikan ruang mikroskopis yang hanya mampu menampung enam orang pada satu waktu. Menu andalan adalah pengalaman omakase, sebuah perjalanan degustasi enam jenis seduhan teh premium. Keunikannya adalah kerahasiaan ekstrem dan penolakan mutlak terhadap operasional pasar massal. Bandung Ya Hanya 6 Kursi, Ruang Intim, AC Terpusat",Sedang,asia omakase teh artisan tersembunyi labirin gang sempit pasar pakaian tradisional menyajikan ruang mikroskopis mampu menampung enam orang satu waktu menu andalan pengalaman omakase sebuah perjalanan degustasi enam jenis seduhan teh premium keunikannya kerahasiaan ekstrem penolakan mutlak terhadap operasional pasar massal bandung kursi ruang intim terpusat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner tersembunyi labirin gang sempit pasar pakaian tradisional menyajikan ruang mikroskopis mampu menampung enam orang satu waktu menu andalan pengalaman omakase sebuah perjalanan degustasi enam jenis seduhan teh premium keunikannya kerahasiaan ekstrem penolakan mutlak terhadap operasional pasar massal bandung kursi ruang intim terpusat
Kuliner,19,Madam Hoek,Jl. Kelenteng No. 54,Bandung,Jawa Barat,-6916927,107593740,40000,Nusantara,Ya,"Motor, Jalan Kaki","Transformasi kreatif dari sebuah rumah kolonial tua menjadi sebuah ""warteg modern"" yang memancarkan estetika retro yang fotogenik dan sangat bersahabat. Menu andalan adalah berbagai pilihan sarapan pagi komplit dengan lauk-pauk tradisional rumahan. Keunikannya adalah kontradiksi antara harga makanan yang murah dengan penataan ruang yang sangat artistik.",11:00,22:00,Setiap Hari,"Estetika Rumah Tua, Area Terbuka, Toilet","Nusantara Lauk Nusantara, Sarapan Transformasi kreatif dari sebuah rumah kolonial tua menjadi sebuah ""warteg modern"" yang memancarkan estetika retro yang fotogenik dan sangat bersahabat. Menu andalan adalah berbagai pilihan sarapan pagi komplit dengan lauk-pauk tradisional rumahan. Keunikannya adalah kontradiksi antara harga makanan yang murah dengan penataan ruang yang sangat artistik. Bandung Ya Estetika Rumah Tua, Area Terbuka, Toilet",Murah,nusantara lauk nusantara sarapan transformasi kreatif sebuah rumah kolonial tua sebuah warteg modern memancarkan estetika retro fotogenik bersahabat menu andalan pilihan sarapan pagi komplit lauk pauk tradisional rumahan keunikannya kontradiksi harga makanan murah penataan ruang artistik bandung estetika rumah tua area terbuka toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjxS8uDBUmHTgBo3GRySArpYsfYZi7kqHkuFQ-YOIRlM5hYXCw1MLQjvFIjyktcMd7fTL0AFMmKOJSxcwi1V8x_wJ2YbT4BrJ_4ThDuV8hF05HjIKJBmu9Tl8qTse2bbKCEi0pYZ1R39EqNVXYNdRDzUnap_UR6CkvHX7JX3Yp-fsal5gH0XLKcfnOm7Clb/s1350/Snapinsta.app_464785349_859850066337745_7073930831228065662_n_1080.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner transformasi kreatif sebuah rumah kolonial tua sebuah warteg modern memancarkan estetika retro fotogenik bersahabat menu andalan pilihan sarapan pagi komplit lauk pauk tradisional rumahan keunikannya kontradiksi harga makanan murah penataan ruang artistik bandung estetika rumah tua area terbuka toilet
Kuliner,20,Nanny’s Pavillon,Jl. Gn. Kareumbi No. 10,Bandung,Jawa Barat,-6869311,107609089,90000,Western,Tidak,"Mobil, Motor","Kompleks restoran yang dirancang secara spesifik untuk rekreasi keluarga, mengusung arsitektur paviliun pedesaan Prancis yang teduh dan menenangkan. Menu andalan didominasi oleh sajian manis seperti aneka pancake, wafel, serta hidangan keju panggang. Keunikannya adalah konsistensi tema visual yang menjadikannya semacam taman hiburan mini berbahan dasar makanan.",11:00,22:00,Setiap Hari,"Area Taman, Ruang Bermain Anak, Parkir, Toilet","Western Pancake, Pasta, Western Kompleks restoran yang dirancang secara spesifik untuk rekreasi keluarga, mengusung arsitektur paviliun pedesaan Prancis yang teduh dan menenangkan. Menu andalan didominasi oleh sajian manis seperti aneka pancake, wafel, serta hidangan keju panggang. Keunikannya adalah konsistensi tema visual yang menjadikannya semacam taman hiburan mini berbahan dasar makanan. Bandung Tidak Area Taman, Ruang Bermain Anak, Parkir, Toilet",Sedang,western pancake pasta western kompleks restoran dirancang spesifik rekreasi keluarga mengusung arsitektur paviliun pedesaan prancis teduh menenangkan menu andalan didominasi sajian manis aneka pancake wafel hidangan keju panggang keunikannya konsistensi tema visual menjadikannya semacam taman hiburan mini berbahan dasar makanan bandung area taman ruang bermain anak parkir toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://asset.kompas.com/data/photo/2014/08/09/0849142nani-2780x390.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner kompleks restoran dirancang spesifik rekreasi keluarga mengusung arsitektur paviliun pedesaan prancis teduh menenangkan menu andalan didominasi sajian manis aneka pancake wafel hidangan keju panggang keunikannya konsistensi tema visual menjadikannya semacam taman hiburan mini berbahan dasar makanan bandung area taman ruang bermain anak parkir toilet
Kuliner,21,Mang Loong,Jl. Dr. Cipto No. 22,Bandung,Jawa Barat,-6905040,107601282,65000,Asia,Tidak,"Mobil, Motor","Atmosfer ruang makan sarat dengan simbolisme visual kebudayaan Chinatown klasik, menggunakan lampion merah elegan dan perabot kayu yang solid. Menu andalan yang paling populer adalah bubur oriental kuah kental dan set nasi hainan yang kaya kaldu. Keunikan utamanya adalah menghadirkan totalitas cita rasa tradisional Tiongkok dengan jaminan sertifikasi halal.",11:00,22:00,Setiap Hari,"AC, Desain Klasik Tiongkok, Toilet, Parkir Terbatas","Asia Masakan Tiongkok Halal Atmosfer ruang makan sarat dengan simbolisme visual kebudayaan Chinatown klasik, menggunakan lampion merah elegan dan perabot kayu yang solid. Menu andalan yang paling populer adalah bubur oriental kuah kental dan set nasi hainan yang kaya kaldu. Keunikan utamanya adalah menghadirkan totalitas cita rasa tradisional Tiongkok dengan jaminan sertifikasi halal. Bandung Tidak AC, Desain Klasik Tiongkok, Toilet, Parkir Terbatas",Sedang,asia masakan tiongkok halal atmosfer ruang makan sarat simbolisme visual kebudayaan chinatown klasik menggunakan lampion merah elegan perabot kayu solid menu andalan paling populer bubur oriental kuah kental set nasi hainan kaya kaldu keunikan utamanya menghadirkan totalitas cita rasa tradisional tiongkok jaminan sertifikasi halal bandung desain klasik tiongkok toilet parkir terbatas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP.rtjch5M-mUxdDESuChedvgHaJQ?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner atmosfer ruang makan sarat simbolisme visual kebudayaan chinatown klasik menggunakan lampion merah elegan perabot kayu solid menu andalan paling populer bubur oriental kuah kental set nasi hainan kaya kaldu keunikan utamanya menghadirkan totalitas cita rasa tradisional tiongkok jaminan sertifikasi halal bandung desain klasik tiongkok toilet parkir terbatas
Kuliner,22,Keenari Eatery & Space,Jl. Gatot Subroto 140,Bandung,Jawa Barat,-6927184,107635405,70000,Kafe & Dessert,Tidak,"Mobil, Motor","Sebuah pusat interaksi komunitas yang sangat dinamis, menggabungkan kafe berdesain interior kekinian dengan fungsi ruang kerja fleksibel yang menghadap pusat perbelanjaan. Menu andalan berupa aneka sajian untuk bersantap dari pagi hingga malam hari, serta kopi presisi. Keunikannya adalah kapabilitas transformasi ruang yang mendukung penyelenggaraan berbagai acara (events).",11:00,22:00,Setiap Hari,"Ruang Serbaguna, WiFi, Toilet, Mushola Luas","Kafe & Dessert Kopi, Sarapan, Makan Malam Sebuah pusat interaksi komunitas yang sangat dinamis, menggabungkan kafe berdesain interior kekinian dengan fungsi ruang kerja fleksibel yang menghadap pusat perbelanjaan. Menu andalan berupa aneka sajian untuk bersantap dari pagi hingga malam hari, serta kopi presisi. Keunikannya adalah kapabilitas transformasi ruang yang mendukung penyelenggaraan berbagai acara (events). Bandung Tidak Ruang Serbaguna, WiFi, Toilet, Mushola Luas",Sedang,kafe dessert kopi sarapan makan malam sebuah pusat interaksi komunitas dinamis menggabungkan kafe berdesain interior kekinian fungsi ruang kerja fleksibel menghadap pusat perbelanjaan menu andalan berupa aneka sajian bersantap pagi malam hari kopi presisi keunikannya kapabilitas transformasi ruang mendukung penyelenggaraan acara events bandung ruang serbaguna wifi toilet mushola luas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhHpCGBQSKwdD4i4J6Rp2y0QD_6MRiFqn-Mc2lSxlLnluYoCXAIE38cKUr6VxOvGoxJ69r0odE_NXfYaseEoCH5aU242OzetU2ELnswFtxSqsSw8xv2JdC94XAJcpZ22ooveedCJjN1am114hcaYHrT_QpL7q6lrYBRYvvlWQ-U61A7g2TgklQ00Cmblj7s/s1350/keenari-eatery-and-space.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,Wisata Kuliner,wisata kuliner sebuah pusat interaksi komunitas dinamis menggabungkan kafe berdesain interior kekinian fungsi ruang kerja fleksibel menghadap pusat perbelanjaan menu andalan berupa aneka sajian bersantap pagi malam hari kopi presisi keunikannya kapabilitas transformasi ruang mendukung penyelenggaraan acara events bandung ruang serbaguna wifi toilet mushola luas
